GID0,CODIGO1,NOME_MUN2,CO_IBGE3,CO_TEMA4,CO_SUBTE5,CO_INDIC6,NU_ANO7,VALOR8
2906,315720,Santa Bárbara,315720,1,3,42,2010,0.5
2375,311220,Capela Nova,311220,1,3,42,2010,0.7
2662,313670,Juiz de Fora,313670,1,3,42,2010,0.4
1873,290390,Bom Jesus da Lapa,290390,1,3,42,2010,13
2864,315330,Presidente Kubitschek,315330,1,3,42,2010,0.8
3223,330350,Nova Iguaçu,330350,1,3,42,2010,1.7
3239,330450,Rio das Flores,330450,1,3,42,2010,0.1
3208,330227,Japeri,330227,1,3,42,2010,2
3217,330290,Miguel Pereira,330290,1,3,42,2010,1.5
2521,312500,Ewbank da Câmara,312500,1,3,42,2010,0.5
3234,330414,Queimados,330414,1,3,42,2010,0.9
2307,310610,Belmiro Braga,310610,1,3,42,2010,0.6
2301,310540,Barão de Cocais,310540,1,3,42,2010,0.6
650,211195,Sucupira do Riachão,211195,1,3,42,2010,1.2
2660,313660,Nova União,313660,1,3,42,2010,0.6
2640,313510,Janaúba,313510,1,3,42,2010,1.8
2775,314570,Oliveira Fortes,314570,1,3,42,2010,0.9
2885,315520,Rio Espera,315520,1,3,42,2010,4.5
660,211260,Urbano Santos,211260,1,3,42,2010,9.3
477,210173,Belágua,210173,1,3,42,2010,18.3
3031,316710,Serro,316710,1,3,42,2010,2.1
2909,315730,Santa Bárbara do Tugúrio,315730,1,3,42,2010,3.4
2481,312150,Desterro do Melo,312150,1,3,42,2010,0.9
2265,310210,Alto Rio Doce,310210,1,3,42,2010,2
2410,311540,Catas Altas da Noruega,311540,1,3,42,2010,1.1
2606,313200,Itacambira,313200,1,3,42,2010,9.8
2113,292340,Palmas de Monte Alto,292340,1,3,42,2010,19.8
821,220785,Pavussu,220785,1,3,42,2010,15.2
2676,313790,Lamim,313790,1,3,42,2010,0.4
2463,312010,Couto de Magalhães de Minas,312010,1,3,42,2010,5.3
2324,310770,Bom Jesus do Amparo,310770,1,3,42,2010,3.2
2603,313170,Itabira,313170,1,3,42,2010,0.3
1898,290590,Campo Alegre de Lourdes,290590,1,3,42,2010,75.3
718,220250,Caracol,220250,1,3,42,2010,44
2550,312733,Gameleiras,312733,1,3,42,2010,3.9
2268,310240,Alvorada de Minas,310240,1,3,42,2010,2.7
2747,314370,Morro do Pilar,314370,1,3,42,2010,2.1
2703,314000,Mariana,314000,1,3,42,2010,0.2
2194,293000,Sebastião Laranjeiras,293000,1,3,42,2010,14.4
2614,313280,Itambé do Mato Dentro,313280,1,3,42,2010,0.1
2409,311535,Catas Altas,311535,1,3,42,2010,0.8
3227,330385,Paty do Alferes,330385,1,3,42,2010,0.4
765,220510,Itaueira,220510,1,3,42,2010,6.1
2278,310330,Aracitaba,310330,1,3,42,2010,0.7
2558,312780,Grão Mogol,312780,1,3,42,2010,15.8
3216,330285,Mesquita,330285,1,3,42,2010,1.7
604,210940,Primeira Cruz,210940,1,3,42,2010,14.9
2514,312430,Espinosa,312430,1,3,42,2010,10.4
2788,314660,Paiva,314660,1,3,42,2010,0.2
2150,292640,Riacho de Santana,292640,1,3,42,2010,17.9
2422,311630,Cipotânea,311630,1,3,42,2010,4.5
3220,330320,Nilópolis,330320,1,3,42,2010,1
2837,315080,Piranga,315080,1,3,42,2010,2.8
474,210150,Barão de Grajaú,210150,1,3,42,2010,4.7
2723,314160,Mercês,314160,1,3,42,2010,0.6
2526,312550,São Gonçalo do Rio Preto,312550,1,3,42,2010,1
749,220390,Floriano,220390,1,3,42,2010,3.1
3225,330370,Paraíba do Sul,330370,1,3,42,2010,0.4
2964,316190,São Gonçalo do Rio Abaixo,316190,1,3,42,2010,1.1
3182,330045,Belford Roxo,330045,1,3,42,2010,1.6
3019,316600,Senhora de Oliveira,316600,1,3,42,2010,0.6
451,210010,Afonso Cunha,210010,1,3,42,2010,3.7
2827,315010,Piau,315010,1,3,42,2010,5.1
3198,330170,Duque de Caxias,330170,1,3,42,2010,2.6
3248,330510,São João de Meriti,330510,1,3,42,2010,1.5
627,211090,São Francisco do Maranhão,211090,1,3,42,2010,16.9
3018,316590,Senador Modestino Gonçalves,316590,1,3,42,2010,11.1
562,210640,Mata Roma,210640,1,3,42,2010,4
2714,314080,Matias Barbosa,314080,1,3,42,2010,0.5
1984,291320,Ibotirama,291320,1,3,42,2010,8.1
2943,316020,Santo Antônio do Itambé,316020,1,3,42,2010,3.1
618,211027,Santo Amaro do Maranhão,211027,1,3,42,2010,10
3228,330390,Petrópolis,330390,1,3,42,2010,0.4
2495,312260,Dom Joaquim,312260,1,3,42,2010,2.4
3035,316750,Simão Pereira,316750,1,3,42,2010,1.2
2267,310230,Alvinópolis,310230,1,3,42,2010,1.1
2457,311960,Coronel Pacheco,311960,1,3,42,2010,0.3
3039,316790,Tabuleiro,316790,1,3,42,2010,0.3
3003,316480,São Sebastião do Rio Preto,316480,1,3,42,2010,1
3189,330095,Comendador Levy Gasparian,330095,1,3,42,2010,0.3
2116,292370,Paratinga,292370,1,3,42,2010,13.4
3024,316650,Serra Azul de Minas,316650,1,3,42,2010,3.4
2787,314655,Pai Pedro,314655,1,3,42,2010,24.4
2525,312540,Felício dos Santos,312540,1,3,42,2010,4.8
476,210170,Barreirinhas,210170,1,3,42,2010,8.3
2765,314505,Nova Porteirinha,314505,1,3,42,2010,6.7
2853,315220,Porteirinha,315220,1,3,42,2010,11.8
462,210080,Anapurus,210080,1,3,42,2010,2.2
2336,310870,Brás Pires,310870,1,3,42,2010,1.2
2947,316050,Santo Antônio do Rio Abaixo,316050,1,3,42,2010,1.7
2417,311590,Chácara,311590,1,3,42,2010,1.4
2392,311380,Carmésia,311380,1,3,42,2010,2.3
2086,292160,Morpará,292160,1,3,42,2010,9.5
2483,312170,Diogo de Vasconcelos,312170,1,3,42,2010,0.6
2890,315570,Rio Piracicaba,315570,1,3,42,2010,0.4
839,220900,Rio Grande do Piauí,220900,1,3,42,2010,7.5
2242,293360,Xique-Xique,293360,1,3,42,2010,7.3
777,220553,Jurema,220553,1,3,42,2010,32.5
615,211010,Santa Quitéria do Maranhão,211010,1,3,42,2010,9.6
2862,315310,Presidente Bernardes,315310,1,3,42,2010,2.1
3033,316730,Silveirânia,316730,1,3,42,2010,0.3
879,221095,Tamboril do Piauí,221095,1,3,42,2010,10.8
2893,315600,Rio Vermelho,315600,1,3,42,2010,13.2
2891,315580,Rio Pomba,315580,1,3,42,2010,0.1
2737,314290,Monte Azul,314290,1,3,42,2010,5.2
2878,315450,Riacho dos Machados,315450,1,3,42,2010,18.3
509,210340,Coelho Neto,210340,1,3,42,2010,2.1
2553,312738,Goianá,312738,1,3,42,2010,0.2
2887,315540,Rio Novo,315540,1,3,42,2010,0.4
3261,330600,Três Rios,330600,1,3,42,2010,0.6
2797,314750,Passabém,314750,1,3,42,2010,3.6
2502,312330,Dores do Turvo,312330,1,3,42,2010,0.7
2925,315860,Santana do Deserto,315860,1,3,42,2010,0.3
2902,315680,Sabinópolis,315680,1,3,42,2010,2.1
2412,311547,Catuti,311547,1,3,42,2010,6.9
2389,311350,Carbonita,311350,1,3,42,2010,5.7
2919,315800,Santa Maria de Itabira,315800,1,3,42,2010,2
3212,330250,Magé,330250,1,3,42,2010,3.2
2653,313620,João Monlevade,313620,1,3,42,2010,0.2
3020,316610,Senhora do Porto,316610,1,3,42,2010,1.1
488,210220,Buriti,210220,1,3,42,2010,6.9
2333,310850,Botumirim,310850,1,3,42,2010,6.3
653,211220,Timon,211220,1,3,42,2010,3.1
2306,310600,Bela Vista de Minas,310600,1,3,42,2010,0.1
2110,292320,Oliveira dos Brejinhos,292320,1,3,42,2010,9.5
2820,314950,Pequeri,314950,1,3,42,2010,0.1
2316,310690,Bicas,310690,1,3,42,2010,0
2854,315230,Porto Firme,315230,1,3,42,2010,1.5
2304,310570,Barra Longa,310570,1,3,42,2010,1.7
2565,312840,Guarani,312840,1,3,42,2010,0.4
3177,330022,Areal,330022,1,3,42,2010,0.4
516,210390,Duque Bacelar,210390,1,3,42,2010,5.1
2979,316290,São João Nepomuceno,316290,1,3,42,2010,0.1
3016,316570,Senador Firmino,316570,1,3,42,2010,0.3
2712,314060,Materlândia,314060,1,3,42,2010,1.6
2246,310040,Acaiaca,310040,1,3,42,2010,1.3
2530,312590,Ferros,312590,1,3,42,2010,3.5
2611,313250,Itamarandiba,313250,1,3,42,2010,5.3
2562,312820,Guaraciaba,312820,1,3,42,2010,2.4
2421,311620,Chiador,311620,1,3,42,2010,0.4
2701,313980,Mar de Espanha,313980,1,3,42,2010,0.1
2079,292105,Matina,292105,1,3,42,2010,25.9
3221,330330,Niterói,330330,1,3,42,2010,0.6
3051,316900,Tocantins,316900,1,3,42,2010,0.2
2842,315130,Piraúba,315130,1,3,42,2010,0.1
849,220955,São Braz do Piauí,220955,1,3,42,2010,80.3
677,220070,Anísio de Abreu,220070,1,3,42,2010,39.1
2761,314470,Nova Era,314470,1,3,42,2010,0.2
3062,316990,Ubá,316990,1,3,42,2010,0.1
3246,330490,São Gonçalo,330490,1,3,42,2010,5.6
813,220750,Palmeirais,220750,1,3,42,2010,6.3
2500,312310,Dores de Guanhães,312310,1,3,42,2010,2.3
2895,315620,Rochedo de Minas,315620,1,3,42,2010,0.3
3060,316970,Turmalina,316970,1,3,42,2010,8.7
2806,314830,Paula Cândido,314830,1,3,42,2010,0.7
2566,312850,Guarará,312850,1,3,42,2010,0.2
702,220198,Brejo do Piauí,220198,1,3,42,2010,9.9
2953,316100,São Domingos do Prata,316100,1,3,42,2010,0.9
1968,291170,Guanambi,291170,1,3,42,2010,7.2
2485,312190,Divinésia,312190,1,3,42,2010,0.1
2275,310300,Antônio Dias,310300,1,3,42,2010,2.3
2560,312800,Guanhães,312800,1,3,42,2010,1
811,220735,Pajeú do Piauí,220735,1,3,42,2010,7.5
2479,312130,Descoberto,312130,1,3,42,2010,0.3
3200,330185,Guapimirim,330185,1,3,42,2010,0.6
885,221135,Várzea Branca,221135,1,3,42,2010,61.8
2496,312270,Dom Silvério,312270,1,3,42,2010,0.8
747,220380,Flores do Piauí,220380,1,3,42,2010,10.6
3259,330580,Teresópolis,330580,1,3,42,2010,1
3250,330515,São José do Vale do Rio Preto,330515,1,3,42,2010,0.2
2717,314100,Mato Verde,314100,1,3,42,2010,5
2850,315210,Ponte Nova,315210,1,3,42,2010,0.4
2695,313925,Mamonas,313925,1,3,42,2010,5.4
3202,330190,Itaboraí,330190,1,3,42,2010,3
2706,314020,Maripá de Minas,314020,1,3,42,2010,3.7
3029,316695,Serranópolis de Minas,316695,1,3,42,2010,23.7
3214,330270,Maricá,330270,1,3,42,2010,2.5
486,210210,Brejo,210210,1,3,42,2010,7.8
3253,330540,Sapucaia,330540,1,3,42,2010,0.7
3086,317130,Viçosa,317130,1,3,42,2010,0.5
881,221100,Teresina,221100,1,3,42,2010,0.8
2466,312030,Cristália,312030,1,3,42,2010,3.5
566,210667,Milagres do Maranhão,210667,1,3,42,2010,8.6
699,220192,Bonfim do Piauí,220192,1,3,42,2010,81.9
793,220620,Miguel Alves,220620,1,3,42,2010,4.3
871,221060,São Raimundo Nonato,221060,1,3,42,2010,29.4
2063,291980,Macaúbas,291980,1,3,42,2010,6
675,220050,Amarante,220050,1,3,42,2010,3.5
2883,315500,Rio Doce,315500,1,3,42,2010,0.5
736,220325,Curralinhos,220325,1,3,42,2010,0.9
1905,290660,Candiba,290660,1,3,42,2010,6.1
3015,316560,Senador Cortes,316560,1,3,42,2010,0.3
882,221110,União,221110,1,3,42,2010,4.9
746,220375,Fartura do Piauí,220375,1,3,42,2010,69.8
2293,310460,Astolfo Dutra,310460,1,3,42,2010,0.3
1986,291340,Igaporã,291340,1,3,42,2010,10.8
2959,316150,São Geraldo,316150,1,3,42,2010,0.4
3093,317200,Visconde do Rio Branco,317200,1,3,42,2010,0.8
3046,316850,Teixeiras,316850,1,3,42,2010,0.6
2427,311680,Coluna,311680,1,3,42,2010,2.6
802,220670,Nazaré do Piauí,220670,1,3,42,2010,1.6
870,221050,São Pedro do Piauí,221050,1,3,42,2010,1.5
1877,290410,Boquira,290410,1,3,42,2010,23.2
2257,310150,Além Paraíba,310150,1,3,42,2010,0.3
2807,314840,Paulistas,314840,1,3,42,2010,2.5
3186,330080,Cachoeiras de Macacu,330080,1,3,42,2010,0.7
2290,310440,Argirita,310440,1,3,42,2010,0.1
2912,315740,Santa Cruz do Escalvado,315740,1,3,42,2010,1.3
2612,313260,Itamarati de Minas,313260,1,3,42,2010,0.1
1963,291130,Gentio do Ouro,291130,1,3,42,2010,2.7
2978,316280,São João Evangelista,316280,1,3,42,2010,1
2682,313840,Leopoldina,313840,1,3,42,2010,0.1
3013,316556,Sem-Peixe,316556,1,3,42,2010,1.2
2896,315630,Rodeiro,315630,1,3,42,2010,0.2
2941,316000,Santo Antônio do Aventureiro,316000,1,3,42,2010,0.2
2426,311670,Coimbra,311670,1,3,42,2010,0.9
3082,317107,Veredinha,317107,1,3,42,2010,13.5
2269,310250,Amparo do Serra,310250,1,3,42,2010,1.2
2227,293260,Urandi,293260,1,3,42,2010,12.8
2484,312180,Dionísio,312180,1,3,42,2010,2.1
2569,312880,Guidoval,312880,1,3,42,2010,0.5
1881,290450,Brotas de Macaúbas,290450,1,3,42,2010,10
617,211023,Santana do Maranhão,211023,1,3,42,2010,9.6
862,221010,São José do Peixe,221010,1,3,42,2010,3.2
751,220410,Francisco Ayres,220410,1,3,42,2010,3.4
2777,314585,Oratórios,314585,1,3,42,2010,0.6
2498,312290,Dona Eusébia,312290,1,3,42,2010,0
2125,292450,Pindaí,292450,1,3,42,2010,8.5
2543,312695,Frei Lagonegro,312695,1,3,42,2010,5.5
2353,311020,Cajuri,311020,1,3,42,2010,0.5
2681,313835,Leme do Prado,313835,1,3,42,2010,2.6
676,220060,Angical do Piauí,220060,1,3,42,2010,0.6
2946,316045,Santo Antônio do Retiro,316045,1,3,42,2010,12.3
2889,315560,Rio Pardo de Minas,315560,1,3,42,2010,10.6
794,220630,Miguel Leão,220630,1,3,42,2010,3.3
2707,314030,Marliéria,314030,1,3,42,2010,3.5
2337,310880,Braúnas,310880,1,3,42,2010,2.5
2812,314880,Pedra do Anta,314880,1,3,42,2010,0.6
2637,313500,Jaguaraçu,313500,1,3,42,2010,2.4
2988,316350,São José do Jacuri,316350,1,3,42,2010,8.5
3258,330575,Tanguá,330575,1,3,42,2010,2.4
3071,317050,Urucânia,317050,1,3,42,2010,0.4
2408,311530,Cataguases,311530,1,3,42,2010,0.1
1891,290520,Caetité,290520,1,3,42,2010,10.7
2652,313610,Joanésia,313610,1,3,42,2010,0.5
2991,316380,São Miguel do Anta,316380,1,3,42,2010,0.1
2455,311940,Coronel Fabriciano,311940,1,3,42,2010,0.5
830,220850,Porto,220850,1,3,42,2010,4.2
2571,312900,Guiricema,312900,1,3,42,2010,0.9
774,220550,José de Freitas,220550,1,3,42,2010,1.2
2882,315490,Rio Casca,315490,1,3,42,2010,1.1
1994,291410,Ipupiara,291410,1,3,42,2010,13.7
2987,316340,São José do Goiabal,316340,1,3,42,2010,4
2829,315020,Piedade de Ponte Nova,315020,1,3,42,2010,0.3
3091,317180,Virginópolis,317180,1,3,42,2010,0.9
585,210805,Paulino Neves,210805,1,3,42,2010,8.7
2146,292600,Remanso,292600,1,3,42,2010,33.4
2646,313550,Jequeri,313550,1,3,42,2010,2.1
796,220640,Monsenhor Gil,220640,1,3,42,2010,2.9
2657,313652,José Gonçalves de Minas,313652,1,3,42,2010,6.8
3257,330570,Sumidouro,330570,1,3,42,2010,0.2
837,220887,Ribeira do Piauí,220887,1,3,42,2010,4.3
2729,314220,Miraí,314220,1,3,42,2010,0.2
738,220330,Demerval Lobão,220330,1,3,42,2010,2.8
782,220558,Lagoa do Piauí,220558,1,3,42,2010,1.1
3237,330430,Rio Bonito,330430,1,3,42,2010,1.1
668,220010,Agricolândia,220010,1,3,42,2010,1.3
854,220980,São Gonçalo do Piauí,220980,1,3,42,2010,0.6
847,220945,Santo Antônio dos Milagres,220945,1,3,42,2010,17.1
771,220535,João Costa,220535,1,3,42,2010,18
2511,312400,Ervália,312400,1,3,42,2010,0.6
3222,330340,Nova Friburgo,330340,1,3,42,2010,0.2
2209,293105,Tanque Novo,293105,1,3,42,2010,19.3
2783,314625,Padre Carvalho,314625,1,3,42,2010,7.7
739,220335,Dirceu Arcoverde,220335,1,3,42,2010,56.2
2809,314860,Peçanha,314860,1,3,42,2010,3.8
835,220880,Regeneração,220880,1,3,42,2010,6.1
2994,316410,São Pedro do Suaçuí,316410,1,3,42,2010,2.1
3048,316870,Timóteo,316870,1,3,42,2010,0.6
2373,311205,Cantagalo,311205,1,3,42,2010,0.4
2599,313130,Ipatinga,313130,1,3,42,2010,0.4
2546,312707,Fruta de Leite,312707,1,3,42,2010,9.3
768,220525,Jardim do Mulato,220525,1,3,42,2010,2.6
3000,316450,São Sebastião do Maranhão,316450,1,3,42,2010,10.1
804,220680,Nossa Senhora dos Remédios,220680,1,3,42,2010,3.5
3193,330120,Carmo,330120,1,3,42,2010,0.1
2291,310445,Aricanduva,310445,1,3,42,2010,4.4
2369,311170,Canaã,311170,1,3,42,2010,0.2
2725,314180,Minas Novas,314180,1,3,42,2010,14.1
2724,314170,Mesquita,314170,1,3,42,2010,0.8
2376,311230,Capelinha,311230,1,3,42,2010,1.5
659,211250,Tutóia,211250,1,3,42,2010,4
1878,290420,Botuporã,290420,1,3,42,2010,30.4
2942,316010,Santo Antônio do Grama,316010,1,3,42,2010,0.1
669,220020,Água Branca,220020,1,3,42,2010,0.5
865,221035,São Lourenço do Piauí,221035,1,3,42,2010,72.2
712,220217,Campo Largo do Piauí,220217,1,3,42,2010,1.2
792,220610,Matias Olímpio,220610,1,3,42,2010,6
2419,311610,Chapada do Norte,311610,1,3,42,2010,25.8
3254,330550,Saquarema,330550,1,3,42,2010,3.1
779,220555,Lagoa Alegre,220555,1,3,42,2010,0.8
2929,315895,Santana do Paraíso,315895,1,3,42,2010,0.6
778,220554,Lagoinha do Piauí,220554,1,3,42,2010,0.1
2659,313657,Josenópolis,313657,1,3,42,2010,10.6
2247,310050,Açucena,310050,1,3,42,2010,1.4
852,220970,São Francisco do Piauí,220970,1,3,42,2010,4.4
2998,316443,São Sebastião da Vargem Alegre,316443,1,3,42,2010,0
2744,314345,Montezuma,314345,1,3,42,2010,7.1
3094,317210,Volta Grande,317210,1,3,42,2010,0.2
2993,316400,São Pedro dos Ferros,316400,1,3,42,2010,0.4
1982,291300,Ibitiara,291300,1,3,42,2010,23.7
681,220100,Arraial,220100,1,3,42,2010,4.1
2488,312220,Divinolândia de Minas,312220,1,3,42,2010,0.4
2282,310370,Araponga,310370,1,3,42,2010,1.9
686,220120,Barras,220120,1,3,42,2010,1.6
2311,310650,Berilo,310650,1,3,42,2010,26
622,211060,São Bernardo,211060,1,3,42,2010,7.2
2923,315840,Santana de Cataguases,315840,1,3,42,2010,0.7
759,220460,Hugo Napoleão,220460,1,3,42,2010,2.3
807,220700,Oeiras,220700,1,3,42,2010,3.2
2032,291740,Jacaraci,291740,1,3,42,2010,6.6
3197,330160,Duas Barras,330160,1,3,42,2010,0.3
787,220585,Madeiro,220585,1,3,42,2010,5.8
808,220710,Olho D'Água do Piauí,220710,1,3,42,2010,0.8
860,221000,São João do Piauí,221000,1,3,42,2010,4.8
706,220207,Cajazeiras do Piauí,220207,1,3,42,2010,6
730,220285,Coronel José Dias,220285,1,3,42,2010,64.2
3256,330560,Silva Jardim,330560,1,3,42,2010,1
673,220040,Altos,220040,1,3,42,2010,1.1
819,220779,Pau D'Arco do Piauí,220779,1,3,42,2010,0.6
877,221090,Socorro do Piauí,221090,1,3,42,2010,2
692,220160,Beneditinos,220160,1,3,42,2010,3
2088,292180,Mortugaba,292180,1,3,42,2010,8.4
2058,291940,Licínio de Almeida,291940,1,3,42,2010,8.3
2898,315645,Rosário da Limeira,315645,1,3,42,2010,0.3
2658,313655,José Raydan,313655,1,3,42,2010,7
2555,312750,Gonzaga,312750,1,3,42,2010,0.3
2749,314390,Muriaé,314390,1,3,42,2010,0.3
823,220793,Pedro Laurentino,220793,1,3,42,2010,6
2245,310030,Abre Campo,310030,1,3,42,2010,0.2
2517,312460,Estrela Dalva,312460,1,3,42,2010,0.2
2872,315410,Recreio,315410,1,3,42,2010,0.1
786,220580,Luzilândia,220580,1,3,42,2010,9.8
705,220205,Cabeceiras do Piauí,220205,1,3,42,2010,1
2309,310630,Belo Oriente,310630,1,3,42,2010,2.5
2462,312000,Córrego Novo,312000,1,3,42,2010,5.8
2871,315400,Raul Soares,315400,1,3,42,2010,1.3
859,220997,São João do Arraial,220997,1,3,42,2010,1.1
688,220140,Barro Duro,220140,1,3,42,2010,0.9
2677,313800,Laranjal,313800,1,3,42,2010,0.3
3022,316630,Sericita,316630,1,3,42,2010,1.1
817,220775,Passagem Franca do Piauí,220775,1,3,42,2010,14.9
1977,291250,Ibipitanga,291250,1,3,42,2010,25.1
2770,314537,Novorizonte,314537,1,3,42,2010,15.7
3183,330050,Bom Jardim,330050,1,3,42,2010,0.3
2325,310780,Bom Jesus do Galho,310780,1,3,42,2010,0.5
2008,291535,Itaguaçu da Bahia,291535,1,3,42,2010,8.6
2388,311340,Caratinga,311340,1,3,42,2010,0.7
2728,314210,Miradouro,314210,1,3,42,2010,0.5
3191,330110,Cantagalo,330110,1,3,42,2010,1
3010,316550,Sardoá,316550,1,3,42,2010,0.9
1888,290500,Caculé,290500,1,3,42,2010,10.9
3089,317160,Virgem da Lapa,317160,1,3,42,2010,17.9
773,220545,Joca Marques,220545,1,3,42,2010,5.7
2899,315650,Rubelita,315650,1,3,42,2010,22.6
2248,310060,Água Boa,310060,1,3,42,2010,7.9
868,221039,São Miguel do Fidalgo,221039,1,3,42,2010,2.7
2833,315053,Pingo-d'Água,315053,1,3,42,2010,0.2
2531,312595,Fervedouro,312595,1,3,42,2010,0.4
2921,315820,Santa Maria do Suaçuí,315820,1,3,42,2010,2.1
2115,292360,Paramirim,292360,1,3,42,2010,5.5
2913,315750,Santa Efigênia de Minas,315750,1,3,42,2010,4.6
2453,311920,Coroaci,311920,1,3,42,2010,1.5
3176,330020,Araruama,330020,1,3,42,2010,3
1919,290755,Caturama,290755,1,3,42,2010,27.7
2197,293020,Sento Sé,293020,1,3,42,2010,10.5
2840,315110,Pirapetinga,315110,1,3,42,2010,0.1
2811,314875,Pedra Bonita,314875,1,3,42,2010,4.8
2537,312650,Francisco Badaró,312650,1,3,42,2010,17
2789,314670,Palma,314670,1,3,42,2010,0.1
2597,313115,Ipaba,313115,1,3,42,2010,0.1
1972,291200,Ibiassucê,291200,1,3,42,2010,7
2904,315700,Salinas,315700,1,3,42,2010,12
3075,317065,Vargem Grande do Rio Pardo,317065,1,3,42,2010,2.1
810,220730,Paes Landim,220730,1,3,42,2010,1.7
2716,314090,Matipó,314090,1,3,42,2010,0.5
3196,330150,Cordeiro,330150,1,3,42,2010,0.1
2049,291875,Lagoa Real,291875,1,3,42,2010,15.7
3092,317190,Virgolândia,317190,1,3,42,2010,1.1
2754,314435,Naque,314435,1,3,42,2010,0.2
3073,317057,Vargem Alegre,317057,1,3,42,2010,3.1
745,220370,Esperantina,220370,1,3,42,2010,3.1
800,220667,Morro do Chapéu do Piauí,220667,1,3,42,2010,2.3
743,220350,Elesbão Veloso,220350,1,3,42,2010,4.1
867,221038,São Miguel da Baixa Grande,221038,1,3,42,2010,6.4
2342,310925,Bugre,310925,1,3,42,2010,0.2
726,220273,Coivaras,220273,1,3,42,2010,1.3
2456,311950,Coronel Murta,311950,1,3,42,2010,9.5
2156,292690,Rio do Pires,292690,1,3,42,2010,25.7
2273,310285,Angelândia,310285,1,3,42,2010,2.3
880,221097,Tanque do Piauí,221097,1,3,42,2010,3.9
713,220220,Campo Maior,220220,1,3,42,2010,1.3
3243,330470,Santo Antônio de Pádua,330470,1,3,42,2010,1.1
672,220030,Alto Longá,220030,1,3,42,2010,1.3
2960,316160,São Geraldo da Piedade,316160,1,3,42,2010,0.2
2302,310550,Barão de Monte Alto,310550,1,3,42,2010,0.2
1976,291240,Ibipeba,291240,1,3,42,2010,4.1
2958,316140,São Francisco do Glória,316140,1,3,42,2010,0.2
845,220937,Santa Rosa do Piauí,220937,1,3,42,2010,4.8
728,220277,Colônia do Piauí,220277,1,3,42,2010,3.3
1862,290300,Barra do Mendes,290300,1,3,42,2010,2.7
2486,312200,Divino,312200,1,3,42,2010,0.4
2825,314995,Periquito,314995,1,3,42,2010,0.4
2059,291950,Livramento de Nossa Senhora,291950,1,3,42,2010,15.3
3087,317140,Vieiras,317140,1,3,42,2010,0.4
750,220400,Francinópolis,220400,1,3,42,2010,5
2645,313545,Jenipapo de Minas,313545,1,3,42,2010,5.8
2918,315790,Santa Margarida,315790,1,3,42,2010,0.5
2557,312770,Governador Valadares,312770,1,3,42,2010,0.4
2574,312930,Iapu,312930,1,3,42,2010,0.2
2805,314820,Patrocínio do Muriaé,314820,1,3,42,2010,0.3
3040,316800,Taiobeiras,316800,1,3,42,2010,3.6
3084,317115,Vermelho Novo,317115,1,3,42,2010,0.3
2591,313065,Indaiabira,313065,1,3,42,2010,17.1
2383,311290,Caputira,311290,1,3,42,2010,0
3211,330245,Macuco,330245,1,3,42,2010,0.1
803,220675,Nossa Senhora de Nazaré,220675,1,3,42,2010,0.3
886,221140,Várzea Grande,221140,1,3,42,2010,2
465,210090,Araioses,210090,1,3,42,2010,9.9
452,210015,Água Doce do Maranhão,210015,1,3,42,2010,5.2
3194,330130,Casimiro de Abreu,330130,1,3,42,2010,0.8
2520,312490,Eugenópolis,312490,1,3,42,2010,0.2
876,221080,Simplício Mendes,221080,1,3,42,2010,7.6
3260,330590,Trajano de Moraes,330590,1,3,42,2010,1.7
3179,330025,Arraial do Cabo,330025,1,3,42,2010,3.3
1931,290870,Condeúba,290870,1,3,42,2010,17.6
3012,316555,Setubinha,316555,1,3,42,2010,11.4
2509,312385,Entre Folhas,312385,1,3,42,2010,0
2694,313920,Malacacheta,313920,1,3,42,2010,3.5
3218,330300,Miracema,330300,1,3,42,2010,0.5
2752,314420,Nacip Raydan,314420,1,3,42,2010,0.4
2778,314587,Orizânia,314587,1,3,42,2010,0.9
850,220960,São Félix do Piauí,220960,1,3,42,2010,3.8
558,210630,Magalhães de Almeida,210630,1,3,42,2010,7.3
2977,316270,São João do Paraíso,316270,1,3,42,2010,6.2
2193,292990,Seabra,292990,1,3,42,2010,3.7
689,220150,Batalha,220150,1,3,42,2010,4.7
3210,330240,Macaé,330240,1,3,42,2010,3.5
2107,292303,Novo Horizonte,292303,1,3,42,2010,2
772,220540,Joaquim Pires,220540,1,3,42,2010,8.5
2279,310340,Araçuaí,310340,1,3,42,2010,18.5
1920,290760,Central,290760,1,3,42,2010,12.1
3251,330520,São Pedro da Aldeia,330520,1,3,42,2010,9.7
3201,330187,Iguaba Grande,330187,1,3,42,2010,14.1
